Trial_ID,variable_name,variable_role,variable_type,r_class,n_rows,n_missing,n_unique_nonmissing,levels_or_range,short_explanation
1,YS_delta_InsulinAUC_4m,Secondary outcome,continuous,numeric,342,55,287,-614.635 to 320.664,Secondary outcome: Change from baseline to 4 months in insulin area under the oral-glucose-tolerance-test curve.
1,YS_delta_HOMA_beta_4m,Secondary outcome,continuous,numeric,342,51,291,-703.108 to 1464.75,Secondary outcome: Change from baseline to 4 months in homeostasis model assessment of beta-cell function (HOMA-β).
1,YS_delta_Cpeptide_4m,Secondary outcome,continuous,numeric,342,54,214,-4.329 to 1.44522,Secondary outcome: Change from baseline to 4 months in C-peptide concentration.
1,YS_delta_HbA1c_4m,Secondary outcome,continuous,numeric,342,59,30,-1.2 to 1,Secondary outcome: Change from baseline to 4 months in glycated haemoglobin (HbA1c).
1,YS_delta_LH_FSH_4m,Secondary outcome,continuous,numeric,342,67,275,-4.38306 to 6.69373,Secondary outcome: Change from baseline to 4 months in luteinizing-hormone to follicle-stimulating-hormone ratio.
1,YS_delta_TotalT_4m,Secondary outcome,continuous,numeric,342,65,158,-5.4479 to 1.9085,Secondary outcome: Change from baseline to 4 months in total testosterone concentration.
1,YS_delta_FAI_4m,Secondary outcome,continuous,numeric,342,76,266,-28.0161 to 13.405,Secondary outcome: Change from baseline to 4 months in free androgen index (FAI).
1,post_YS_delta_BMI_7m,Other,continuous,numeric,342,81,249,-6.12724 to 4.41161,"Secondary outcome: Extended follow-up change from baseline to 7 months in body mass index (BMI), in kg/m²."
1,post_YS_delta_WHR_7m,Other,continuous,numeric,342,81,261,-0.139042 to 0.223668,Secondary outcome: Extended follow-up change from baseline to 7 months in waist-to-hip ratio.
1,post_YS_delta_Acne_7m,Other,continuous,numeric,342,83,7,-3 to 3,Secondary outcome: Extended follow-up change from baseline to 7 months in acne.
1,post_YS_delta_Hirsutism_7m,Other,continuous,numeric,342,81,8,-5 to 2,Secondary outcome: Extended follow-up change from baseline to 7 months in hirsutism.
1,post_YS_delta_FPG_7m,Other,continuous,numeric,342,80,176,-5.35 to 1.56,Secondary outcome: Extended follow-up change from baseline to 7 months in fasting plasma glucose concentration.
1,post_YS_delta_FINS_7m,Other,continuous,numeric,342,80,256,-33.87 to 126.58,Secondary outcome: Extended follow-up change from baseline to 7 months in fasting insulin concentration.
1,post_YS_delta_GlucoseAUC_7m,Other,continuous,numeric,342,82,253,-8.555 to 7.09,Secondary outcome: Extended follow-up change from baseline to 7 months in glucose area under the oral-glucose-tolerance-test curve.
1,post_YS_delta_InsulinAUC_7m,Other,continuous,numeric,342,83,259,-722.175 to 429.458,Secondary outcome: Extended follow-up change from baseline to 7 months in insulin area under the oral-glucose-tolerance-test curve.
1,post_YS_delta_HOMA_beta_7m,Other,continuous,numeric,342,80,262,-918.049 to 1330.68,Secondary outcome: Extended follow-up change from baseline to 7 months in homeostasis model assessment of beta-cell function (HOMA-β).
1,post_YS_delta_Cpeptide_7m,Other,continuous,numeric,342,83,200,-4.04928 to 1.65834,Secondary outcome: Extended follow-up change from baseline to 7 months in C-peptide concentration.
1,post_YS_delta_HbA1c_7m,Other,continuous,numeric,342,99,30,-1.2 to 1.4,Secondary outcome: Extended follow-up change from baseline to 7 months in glycated haemoglobin (HbA1c).
1,X_HOMA_IR_0m,Baseline covariate,continuous,numeric,342,0,340,2.13184 to 17.7163,Baseline covariate: Homeostasis model assessment of insulin resistance (HOMA-IR).
1,X_BMI_0m,Baseline covariate,continuous,numeric,342,3,325,15.8984 to 44.1207,"Baseline covariate: Body mass index (BMI), in kg/m²."
1,X_WHR_0m,Baseline covariate,continuous,numeric,342,3,302,0.67033 to 1.16923,Baseline covariate: Waist-to-hip ratio.
1,X_Acne_0m,Baseline covariate,continuous,numeric,342,3,6,0 to 5,Baseline covariate: Acne.
1,X_Hirsutism_0m,Baseline covariate,continuous,numeric,342,2,20,0 to 21,Baseline covariate: Hirsutism.
1,X_FPG_0m,Baseline covariate,continuous,numeric,342,0,152,3.92 to 9.98,Baseline covariate: Fasting plasma glucose concentration.
1,X_FINS_0m,Baseline covariate,continuous,numeric,342,0,311,8.67024 to 61.73,Baseline covariate: Fasting insulin concentration.
1,X_GlucoseAUC_0m,Baseline covariate,continuous,numeric,342,1,323,8.035 to 30.31,Baseline covariate: Glucose area under the oral-glucose-tolerance-test curve.
1,X_InsulinAUC_0m,Baseline covariate,continuous,numeric,342,1,339,27.845 to 921.485,Baseline covariate: Insulin area under the oral-glucose-tolerance-test curve.
1,X_HOMA_beta_0m,Baseline covariate,continuous,numeric,342,0,340,60.4198 to 1190.48,Baseline covariate: Homeostasis model assessment of beta-cell function (HOMA-β).
1,X_Cpeptide_0m,Baseline covariate,continuous,numeric,342,3,211,0.00333 to 5.31468,Baseline covariate: C-peptide concentration.
1,X_HbA1c_0m,Baseline covariate,continuous,numeric,342,5,24,3.7 to 6.5,Baseline covariate: Glycated haemoglobin (HbA1c).
1,X_LH_FSH_0m,Baseline covariate,continuous,numeric,342,9,333,0.395161 to 5.52641,Baseline covariate: Luteinizing-hormone to follicle-stimulating-hormone ratio.
1,X_TotalT_0m,Baseline covariate,continuous,numeric,342,7,102,0.2429 to 9.7507,Baseline covariate: Total testosterone concentration.
1,X_FAI_0m,Baseline covariate,continuous,numeric,342,13,329,0.337408 to 55.3702,Baseline covariate: Free androgen index (FAI).
1,X_Age_0m,Baseline covariate,continuous,numeric,342,0,21,18 to 38,Baseline covariate: Age.
1,X_Weight_0m,Baseline covariate,continuous,numeric,342,3,222,40.7 to 115,Baseline covariate: Weight.
1,X_Waist_0m,Baseline covariate,continuous,numeric,342,3,109,61 to 119.5,Baseline covariate: Waist.
1,X_TG_0m,Baseline covariate,continuous,numeric,342,7,171,0.39 to 9.6,Baseline covariate: Triglyceride concentration.
1,X_HDL_0m,Baseline covariate,continuous,numeric,342,8,113,0.53 to 2.9,Baseline covariate: High-density-lipoprotein cholesterol concentration.
1,X_LDL_0m,Baseline covariate,continuous,numeric,342,8,189,1.36 to 5.66,Baseline covariate: Low-density-lipoprotein cholesterol concentration.
1,X_CHOL_0m,Baseline covariate,continuous,numeric,342,7,203,2.47 to 50.9,Baseline covariate: Total cholesterol concentration.
1,X_ApoA1_0m,Baseline covariate,continuous,numeric,342,11,83,0.47 to 1.84,Baseline covariate: Apo a1.
1,X_ApoB_0m,Baseline covariate,continuous,numeric,342,11,95,0.41 to 3.82,Baseline covariate: Apo b.
